pocket_cards,pair,suited,connected,win_pct1,win_pct2,win_pct3,win_pct4,win_pct5,win_pct6,win_pct7,win_pct8
3s_7s,FALSE,TRUE,FALSE,46.8,32.9,23.3,19.5,14.7,15.8,11.3,12.5
6s_9s,FALSE,TRUE,FALSE,53,34.8,27.3,22.1,17.6,16.2,15.9,16.1
2d_Jh,FALSE,FALSE,FALSE,47.9,29.4,23.4,13.9,12.9,12.5,9.2,8.9
7s_Qc,FALSE,FALSE,FALSE,53.9,35.7,26.4,23.8,18.6,15,11.8,10.4
3c_3h,TRUE,FALSE,FALSE,56.9,32.6,24.7,19.8,16.6,16.1,14.5,13.7
Kh_As,FALSE,FALSE,TRUE,67.1,46.1,39.9,32.7,30,27,21.6,19.8
Js_Qd,FALSE,FALSE,TRUE,58,42.8,34.6,29.5,24.7,19.9,19.9,15.1
Tc_Jd,FALSE,FALSE,TRUE,55.3,40.7,32.6,27.5,21,21.2,17.1,15.8
8c_Kd,FALSE,FALSE,FALSE,59,40,28.6,20.7,20,16.5,15.2,14.5
9d_Kh,FALSE,FALSE,FALSE,58.2,40.6,31.9,25.5,19.5,17.4,14.2,12
8c_9c,FALSE,TRUE,TRUE,52.1,37.6,30.2,26.3,22,18.8,17.6,14.4
8d_Js,FALSE,FALSE,FALSE,52.6,34.5,28.7,22.3,17.4,15.7,15.3,13.9
3c_Jh,FALSE,FALSE,FALSE,46.4,31.5,24.4,16.2,13.6,10,11,9.6
3h_4h,FALSE,TRUE,TRUE,44.1,30.4,22.3,17.9,15.9,12.9,14.6,13.4
6h_7c,FALSE,FALSE,TRUE,50.5,30.7,23.7,18.6,14.5,12.2,13.1,12.3
2s_8c,FALSE,FALSE,FALSE,39,25.2,18.1,15,10.6,10,7.9,7.2
7s_8c,FALSE,FALSE,TRUE,46.9,32.5,26,21,17.2,13.3,13.7,10.6
3h_Kh,FALSE,TRUE,FALSE,56.9,39.2,29.2,23.6,20.1,17.8,16.3,16.4
4s_Kd,FALSE,FALSE,FALSE,54.8,35.8,27.6,22.4,18.5,15,13,11.1
7c_Td,FALSE,FALSE,FALSE,51.2,33.3,26.4,21.6,17.1,14.4,14.3,11.2
5c_Js,FALSE,FALSE,FALSE,49.5,31.1,23.4,17.8,14.4,11.9,11.3,9.7
Ts_Ks,FALSE,TRUE,FALSE,62.5,46.5,39.6,30.7,28,22.6,22,21.3
7c_8h,FALSE,FALSE,TRUE,49.8,33.3,25.2,23.4,20.7,14.7,14.7,11.1
2s_3s,FALSE,TRUE,TRUE,41.4,26.6,19.7,16.1,17.4,13.1,12,12.2
2d_Js,FALSE,FALSE,FALSE,49.1,28.6,20.4,17.3,13.5,12.5,11.7,10.3
7s_9s,FALSE,TRUE,FALSE,52.6,37.9,29.2,23.6,19.9,20.1,17.9,14.2
3c_8c,FALSE,TRUE,FALSE,44.3,29.4,20.6,16.8,16.4,14.3,13.3,10.8
3d_4s,FALSE,FALSE,TRUE,42.1,24.7,21.3,15.9,10.8,11.2,9.5,9
6c_6s,TRUE,FALSE,FALSE,64.1,45.6,30.5,25.6,20.1,17.5,16.9,14.6
Ts_Kc,FALSE,FALSE,FALSE,61.6,45.1,32.1,29,24.5,23,16.5,16.3
9c_Kd,FALSE,FALSE,FALSE,59.8,42.8,32.3,21.9,22.6,17.9,15.3,14.5
Qh_As,FALSE,FALSE,FALSE,63.8,48.5,39,31.1,28.2,24.6,24.2,21.4
7c_8c,FALSE,TRUE,TRUE,51.6,37.1,25.3,22.8,22.9,18.9,16.9,15.4
7d_9h,FALSE,FALSE,FALSE,49.7,32.5,25.9,20,17.2,14.3,14,11.7
6c_As,FALSE,FALSE,FALSE,59.1,38.1,30,24.6,17.4,17,14.4,11.3
3s_Tc,FALSE,FALSE,FALSE,43.7,29.5,21.8,15.7,12.6,10.6,10.5,7.2
9h_Kh,FALSE,TRUE,FALSE,63.1,44.8,35.6,27.2,25.1,21.2,20.5,18.1
5d_Tc,FALSE,FALSE,FALSE,46.5,30.1,20.5,16.6,13,10.8,10.7,10
3s_Ts,FALSE,TRUE,FALSE,49.7,31.4,25,18.2,19.9,15,14,12.7
3s_Th,FALSE,FALSE,FALSE,45,29.1,19.2,15.7,12.6,9,10.2,8.4
7s_Th,FALSE,FALSE,FALSE,50.8,34.5,26.2,20.9,16.8,17.7,12,13.8
3c_Qh,FALSE,FALSE,FALSE,50,31.9,23,18.6,13.9,14.8,10.6,9.1
9h_Jh,FALSE,TRUE,FALSE,56.8,40.8,33.2,26.4,23,19.7,19.1,16.9
7s_Tc,FALSE,FALSE,FALSE,47.2,36.4,26.7,19.9,21,16.5,12.3,10.9
3c_4c,FALSE,TRUE,TRUE,44.4,27.5,24.1,20.1,15.7,13.8,12.9,11.8
4s_As,FALSE,TRUE,FALSE,61.4,43.9,32.3,25.9,24.6,24,20.6,19.9
Td_Ts,TRUE,FALSE,FALSE,77,59.1,46,38.4,32.5,26.7,22.2,21.4
5h_Ts,FALSE,FALSE,FALSE,48.4,32.4,21.3,17.2,14,12.5,9.6,10.6
Tc_Qh,FALSE,FALSE,FALSE,59.9,41.9,31.2,30.8,21.2,19.6,17.2,15.9
3h_8d,FALSE,FALSE,FALSE,40.6,25.1,17.9,13.4,11.6,10.2,7.4,6.6
4h_Qh,FALSE,TRUE,FALSE,57.4,36.8,28.4,23.1,20,17.7,17.3,14.3
7d_As,FALSE,FALSE,FALSE,60.7,42.2,31.4,26.8,24.4,18.3,14.8,14
7c_9c,FALSE,TRUE,FALSE,51.3,37.4,28.9,24.3,21.3,19.4,16.1,15.6
2h_5d,FALSE,FALSE,FALSE,41,25.2,17.5,13,11.7,9.4,9.8,9.3
Th_As,FALSE,FALSE,FALSE,62.7,46.6,34.9,28.6,23.6,21.3,18.8,16
9s_Qs,FALSE,TRUE,FALSE,61.5,42,31.5,28.7,24.1,23,18,17.6
3c_Ts,FALSE,FALSE,FALSE,45,28.5,22.2,15.4,15.6,11.5,11.6,8.9
3s_Ks,FALSE,TRUE,FALSE,56.5,39,27.8,24.2,22.2,18.7,18,18.1
5d_Qd,FALSE,TRUE,FALSE,55.1,40.6,30.7,24.2,20.3,18.8,15.9,14.6
2d_5d,FALSE,TRUE,FALSE,47,29.5,21.9,18.9,16.6,14.8,14,12.2
Jc_Kd,FALSE,FALSE,FALSE,59.6,43,35.5,26.1,25.9,19.1,17.9,16.4
9d_Js,FALSE,FALSE,FALSE,55.7,40.8,27.7,21.9,22.1,19.3,16.4,14.6
4c_Jd,FALSE,FALSE,FALSE,49.4,28.5,23.5,17.6,13.8,12.2,9.5,9.3
5s_Ks,FALSE,TRUE,FALSE,58.7,42.2,29,27.5,22.1,18.9,17.6,15.7
6c_Ts,FALSE,FALSE,FALSE,49.4,32.5,24.4,19.2,15.6,14.1,12.6,9.9
2d_9s,FALSE,FALSE,FALSE,40.9,28.3,20.6,15.6,11.8,12.5,8.6,7.5
3h_7s,FALSE,FALSE,FALSE,41.1,26.9,18.6,12.1,11.8,9.3,9.8,7.2
9h_Qc,FALSE,FALSE,FALSE,57.8,40.9,28.8,21.6,20.3,19.9,15.2,13.8
2d_Ad,FALSE,TRUE,TRUE,60.3,42.8,33.2,26.5,23.1,20.8,17.3,16.6
6s_Qd,FALSE,FALSE,FALSE,53.7,34.7,27.5,20.4,16.9,14.3,13.3,12.7
9h_9s,TRUE,FALSE,FALSE,72.5,54.3,42.8,32,27.9,24,19.8,18
3c_As,FALSE,FALSE,FALSE,59.5,41.4,28.7,22.8,19.8,17.7,14.8,14.3
7s_Qd,FALSE,FALSE,FALSE,54.1,32.9,29,23.8,15.9,15.1,12.6,11.7
7d_9s,FALSE,FALSE,FALSE,50,34.1,25.2,19.7,16.9,13.8,14.4,11.1
5c_Ad,FALSE,FALSE,FALSE,59.8,41.9,29.5,26,19.9,18.5,16.4,12.1
2d_Jc,FALSE,FALSE,FALSE,46.5,29.7,22.2,17.2,15.1,12,10.7,9.1
9s_As,FALSE,TRUE,FALSE,63.2,45.1,36,31.5,24.3,23.9,22.8,19.1
2s_4s,FALSE,TRUE,FALSE,42.7,26.5,18.3,18.2,15.3,13.2,15.6,12.6
4d_As,FALSE,FALSE,FALSE,59.9,37,30.6,24.5,21,19,16.5,14.2
7s_Kh,FALSE,FALSE,FALSE,57.8,39.8,30.7,24.4,18.4,17.9,15.4,14.1
7c_Ac,FALSE,TRUE,FALSE,62.4,45.7,34.9,29.5,23.5,22.6,19.1,18.1
5d_7c,FALSE,FALSE,FALSE,44.3,29.2,23.4,18,13.5,12.6,12.6,10.7
Tc_Td,TRUE,FALSE,FALSE,75.6,57.6,46.8,34,29.3,27.5,22.6,19.3
3c_Qc,FALSE,TRUE,FALSE,53.1,39,28.1,24.7,19.9,18.1,16.5,13.7
7c_Th,FALSE,FALSE,FALSE,53.5,33.4,24.6,21.6,18.9,13.9,11.5,11.8
2s_9d,FALSE,FALSE,FALSE,42.5,25.3,19.5,14.7,12,10,8,6.8
4s_Qs,FALSE,TRUE,FALSE,53.3,36.2,27.9,22.1,20.9,17.1,16.9,12.9
4s_Js,FALSE,TRUE,FALSE,50.9,36.2,28,22.1,19.5,16.2,16.6,13
Qc_Kh,FALSE,FALSE,TRUE,62.8,45.4,35.5,29.5,25.3,23.1,20.2,17.6
3c_9h,FALSE,FALSE,FALSE,45.2,28.3,19.2,14.4,12,10.9,11.1,7.2
3c_8h,FALSE,FALSE,FALSE,38.8,23.9,19.8,15.6,13,9.7,8.2,7.8
6d_Qd,FALSE,TRUE,FALSE,55.1,38.7,28.1,24.2,20.4,16.6,16,16
2c_3c,FALSE,TRUE,TRUE,43.4,28.6,19.8,17,11.7,14.2,12.1,13.9
5s_Th,FALSE,FALSE,FALSE,47.3,32.5,21.4,18.4,14.9,12.2,11.4,9.5
4c_As,FALSE,FALSE,FALSE,60.3,42.2,29.3,25.4,19.5,18.9,15.3,13
3c_5c,FALSE,TRUE,FALSE,46.4,31.1,22.6,18.6,17.1,13.2,14.6,14.2
3d_7h,FALSE,FALSE,FALSE,44.8,24.6,17.1,14.2,11.9,11,9,8.7
5h_Qh,FALSE,TRUE,FALSE,57,38.6,29.7,23,18.8,18.4,17.5,15.9
2s_3h,FALSE,FALSE,TRUE,38,22.3,16.6,12.3,10.7,9.1,8.4,6.4
3h_Qh,FALSE,TRUE,FALSE,53,36.3,25.4,21.8,20,19,15.9,16.5
9c_Ac,FALSE,TRUE,FALSE,64,45.9,35.9,30.7,26.4,23.4,21.4,19.6
Td_Ks,FALSE,FALSE,FALSE,61.7,44.7,31.9,27.9,21.4,20.1,19.2,16.9
Qd_Ks,FALSE,FALSE,TRUE,64.4,45.8,38.2,30.9,27.2,24.1,19.5,18.5
2h_3c,FALSE,FALSE,TRUE,38.4,23.1,16.9,11.5,10.8,7.7,8,6.3
4s_9h,FALSE,FALSE,FALSE,46.6,28.3,20.5,14.6,13.6,11.6,8.6,7.3
5s_Jc,FALSE,FALSE,FALSE,47.7,34.7,25.6,18.8,16.3,11.5,10.6,9.4
8s_Jc,FALSE,FALSE,FALSE,53.9,35.1,26.9,22.8,17.8,17,15.5,12.6
4d_6c,FALSE,FALSE,FALSE,42.8,28.3,19.1,15.2,14.1,11.5,10.6,9.5
4d_5d,FALSE,TRUE,TRUE,49.8,33.3,27.4,23,17.2,16.9,16.6,13.2
9s_Tc,FALSE,FALSE,TRUE,55.1,41.4,31.5,25.8,21.8,19.8,15.9,14.9
9s_Ah,FALSE,FALSE,FALSE,63.2,43.8,33.1,27.2,20.9,19.7,19.3,15.6
Jc_Kh,FALSE,FALSE,FALSE,65.1,42,38.6,29.1,26.5,21.1,19.1,18.3
8c_Td,FALSE,FALSE,FALSE,53.9,37.1,26.6,23.6,21.4,14.5,13.7,12.6
6d_9d,FALSE,TRUE,FALSE,49.5,31.2,27.7,21.8,19.5,14.7,11.8,13.1
8h_Js,FALSE,FALSE,FALSE,53.1,34.2,29.1,23.6,17.9,14.9,13.1,12.1
7s_Jd,FALSE,FALSE,FALSE,50.7,35.9,25.1,20.1,16.8,14.3,13.8,12.4
4d_Ad,FALSE,TRUE,FALSE,59.1,44.7,33.8,28.6,25.1,21.5,20.7,17.9
4c_Qs,FALSE,FALSE,FALSE,53.2,33.3,24,19.7,16.5,12.9,9.9,10
6s_Qh,FALSE,FALSE,FALSE,54.9,33.1,24,20.2,14.7,11.5,14.6,12.2
7d_Tc,FALSE,FALSE,FALSE,47.7,32.7,26,19.8,17.9,14.9,11.4,12.9
2s_5d,FALSE,FALSE,FALSE,38.2,25.7,18.6,13.5,11.1,11.1,10.4,7.6
5d_Qs,FALSE,FALSE,FALSE,53.4,34.5,26.8,18.8,16.1,15.2,12.6,12
5c_Tc,FALSE,TRUE,FALSE,50.1,33.1,22.8,22.6,19.5,16.5,13.6,13.4
5s_6h,FALSE,FALSE,TRUE,47.1,29.9,22.2,17.5,15.3,13.1,10.6,11.8
7s_9h,FALSE,FALSE,FALSE,49.5,34.2,26,21.2,18.6,15,12.7,10.4
Td_Qs,FALSE,FALSE,FALSE,60.6,39.7,31.6,28,24.3,22.5,18.2,17.4
6d_Tc,FALSE,FALSE,FALSE,49.4,32,22.3,19.7,15.7,14.2,13.5,9.5
3d_6s,FALSE,FALSE,FALSE,41.1,27.4,16.6,13.3,12.3,10.9,8.6,8.7
9c_9h,TRUE,FALSE,FALSE,73.7,51.9,42.2,35.4,25.7,24.2,20.2,19.6
Tc_Ac,FALSE,TRUE,FALSE,66.7,46.6,39.9,34.1,29,26.6,21.5,21.1
7c_Ah,FALSE,FALSE,FALSE,60.4,42.8,32.4,26.7,23.2,18.8,17,13.7
5s_Jh,FALSE,FALSE,FALSE,50.7,29.6,22.5,17.2,17.1,14.8,11.5,10.1
2c_6h,FALSE,FALSE,FALSE,38.8,23.8,17.3,14,10.4,9.2,7.1,8.9
5d_9s,FALSE,FALSE,FALSE,46.1,32.2,23.3,16.9,13.8,11.4,10.3,9.4
5c_7d,FALSE,FALSE,FALSE,46.3,31.6,20.4,18.6,15.7,11.9,12.4,8.7
3c_4s,FALSE,FALSE,TRUE,40,25.2,19.5,15.8,12.6,9.8,8.9,7.7
2h_4d,FALSE,FALSE,FALSE,39.3,21.4,15.8,12.7,12.7,9.5,8.4,6.2
Tc_Js,FALSE,FALSE,TRUE,57.6,41.3,32.7,29.1,23.7,20.3,17.9,15.1
Jh_Ac,FALSE,FALSE,FALSE,64.2,47.1,37.7,30.5,24.3,23.2,18.8,18.4
2h_3s,FALSE,FALSE,TRUE,36.2,21.4,14,12.7,11.2,8.4,8.2,8.7
4d_Js,FALSE,FALSE,FALSE,48.8,31.4,22.4,18.2,14.7,13.1,10.8,9.6
3d_Qd,FALSE,TRUE,FALSE,51.9,33.5,27.7,24.6,21.7,19.1,13.8,15.8
4h_Js,FALSE,FALSE,FALSE,51.7,30,21.6,20.4,11.9,14.1,12.6,8.9
7s_Kd,FALSE,FALSE,FALSE,58.4,37.4,28.4,22.7,21,14.9,14.6,14.2
8c_Jd,FALSE,FALSE,FALSE,56.6,36.8,28.1,21.3,18.2,17.7,13.5,12.6
8c_Ts,FALSE,FALSE,FALSE,53.7,39.5,26.2,23.4,19.6,15,14.8,14
Td_Qd,FALSE,TRUE,FALSE,63.3,44.7,36.6,32.3,26.4,23.5,23.3,21.4
4h_8s,FALSE,FALSE,FALSE,41.2,29.6,20.6,15.8,11,11.1,9.9,8.7
6d_Qs,FALSE,FALSE,FALSE,51.4,36.1,24.2,20.5,15.5,13.9,13.2,10.2
7h_Td,FALSE,FALSE,FALSE,49.2,31.9,27.5,20.1,18.2,15.4,13.8,10.6
Ad_Ah,TRUE,FALSE,FALSE,85.7,71.8,65.4,56.9,51.6,43.7,38.8,34.8
6c_Qh,FALSE,FALSE,FALSE,56.7,32.8,26.8,21.1,18.5,14,10.6,10.8
8d_Ts,FALSE,FALSE,FALSE,51.7,34,27.9,22.8,18.9,16.4,12.8,12.1
5c_5h,TRUE,FALSE,FALSE,58.5,43.6,28.9,22,21.3,19.1,15.8,15.5
7c_Kh,FALSE,FALSE,FALSE,57.5,37.8,29.1,23.1,18.4,17.9,14.9,13.5
3c_7s,FALSE,FALSE,FALSE,42.4,27.7,17.2,14.2,11.8,10.5,9.3,8
9h_Qs,FALSE,FALSE,FALSE,57.3,39.9,30.6,23.1,20.6,17.7,15.4,14.5
8c_9d,FALSE,FALSE,TRUE,49.3,35.5,26.2,23.5,21.9,15.1,14.3,11.8
4h_Ad,FALSE,FALSE,FALSE,60,40,29.7,24,20.8,18.8,14.5,13.8
Jc_Jd,TRUE,FALSE,FALSE,77.5,63.7,49,40.5,35.2,28.1,27.2,21.8
5d_Kh,FALSE,FALSE,FALSE,56.3,39.4,25.1,22.9,17.7,14.4,13.1,11.2
5s_Qs,FALSE,TRUE,FALSE,59.1,38.9,31,23.7,20.2,17.7,16.9,14.7
5d_Jc,FALSE,FALSE,FALSE,50.5,32.6,21.9,19.6,15,11.6,11.7,11.4
5h_8s,FALSE,FALSE,FALSE,44.5,27.7,21.6,18,13.7,14.5,11.1,9.2
7h_Ac,FALSE,FALSE,FALSE,60.5,40.5,32.4,23.9,21.4,20.7,16.7,13.4
4d_6s,FALSE,FALSE,FALSE,45.9,27.3,23.1,17.8,14.5,12.8,9.6,9.2
6c_7d,FALSE,FALSE,TRUE,47.4,33,21.8,17.5,14.8,12.2,12.8,10.8
3h_Qd,FALSE,FALSE,FALSE,52.4,30.8,23.4,17.4,15.7,11,11.3,10.4
7c_Js,FALSE,FALSE,FALSE,55.3,36.8,25.5,20.5,16.2,14.5,13.3,10.1
6c_6h,TRUE,FALSE,FALSE,63.4,42.1,32.6,27,22,17.6,17.8,13.4
6s_Js,FALSE,TRUE,FALSE,49.6,35.8,27.9,21.9,20.8,16.5,15.4,13.7
7c_7s,TRUE,FALSE,FALSE,69,47.3,37,30.6,23.3,18.5,16.9,15
8s_9s,FALSE,TRUE,TRUE,52.3,38.3,29.5,25.4,21.6,18.1,18.3,16.4
8c_Jc,FALSE,TRUE,FALSE,54.4,39.1,30.2,27.5,23.9,19,17.7,16.5
4h_Qd,FALSE,FALSE,FALSE,52.7,30.4,22.5,19.8,15.4,13,13.3,9.6
5s_Ac,FALSE,FALSE,FALSE,59.5,42.2,32.7,25.3,23.5,17.9,15.6,15.6
2d_Ah,FALSE,FALSE,TRUE,55.6,36.7,29.1,24.2,18.6,16.6,14.1,13.5
2c_5d,FALSE,FALSE,FALSE,42,24.9,17.9,13.6,10,9.4,8.2,7.6
6h_Jh,FALSE,TRUE,FALSE,55.2,35.4,26.7,23.3,20.5,18,16.2,13.8
7s_Ad,FALSE,FALSE,FALSE,60.9,44.2,31.4,24.5,20.3,20.5,19.3,13.7
8s_9h,FALSE,FALSE,TRUE,49.1,32.4,27.4,23.6,16.6,17,13.7,12.6
Qc_Qs,TRUE,FALSE,FALSE,79.8,65.1,53.4,44.3,37.2,31.7,29.3,23.9
5d_7s,FALSE,FALSE,FALSE,45,29.5,20,18.2,14.9,10.9,10,12
5h_Tc,FALSE,FALSE,FALSE,47.6,30.3,21.6,15.5,15,11.2,11.1,9.3
2c_6d,FALSE,FALSE,FALSE,41.4,24,15.7,14.6,11.3,10.2,9.6,7
2d_4s,FALSE,FALSE,FALSE,38.4,23.3,16.7,14,11.5,10.3,8.3,7.7
8c_Qd,FALSE,FALSE,FALSE,54.7,36.8,30.3,25.2,19.1,15.7,13.9,11.5
5h_Kd,FALSE,FALSE,FALSE,53.8,33.9,27.6,19.1,16.7,16.3,14.3,12.6
9d_Jc,FALSE,FALSE,FALSE,55.9,38.3,30.1,24.3,18.6,16.3,14.4,14
3d_Kh,FALSE,FALSE,FALSE,52,36.2,24.5,21.8,17.2,14.8,13.5,10.1
4d_8d,FALSE,TRUE,FALSE,47,31.4,22.6,19.5,16.7,15.8,15,13.6
4d_Ks,FALSE,FALSE,FALSE,54.1,37.4,27.3,23.6,18.6,14.7,13.1,13.5
Jh_Kd,FALSE,FALSE,FALSE,62.4,43.6,36.1,27.6,26.5,23.3,21.2,18.1
2h_Ks,FALSE,FALSE,FALSE,54.6,35.2,24,20.3,15.5,14.9,12.7,10.7
6c_9c,FALSE,TRUE,FALSE,52.3,33.8,26,25.3,19.2,20.2,14,13.8
4h_7s,FALSE,FALSE,FALSE,45.9,27.8,20.2,15,13.3,9.6,9.6,10.6
2s_Ks,FALSE,TRUE,FALSE,56.6,37.6,28.8,23.1,22.2,17.2,17.7,15.5
7s_Ac,FALSE,FALSE,FALSE,60.7,42.1,32,26.5,19.7,17.7,15.7,13.8
Th_Jd,FALSE,FALSE,TRUE,57.9,43.5,31.1,29.9,22.8,21.1,19.5,17.4
8s_Ks,FALSE,TRUE,FALSE,58.9,41.9,34,29.8,24.6,20.6,18.4,17.1
6s_9c,FALSE,FALSE,FALSE,45.2,29.5,24.3,19.2,15.5,11.5,11.9,9.7
Qc_Kc,FALSE,TRUE,TRUE,64.5,48,40.1,34.6,28.4,27.2,22.8,21.8
Qd_Qs,TRUE,FALSE,FALSE,80,63.1,53.7,46.4,37.7,31.5,29.9,23.7
6c_6d,TRUE,FALSE,FALSE,64.8,44.1,33.4,22.9,21.1,17.1,16.9,15.6
7h_Kd,FALSE,FALSE,FALSE,59.6,40.2,31,22.7,19.3,14.5,13.5,13.2
5s_7c,FALSE,FALSE,FALSE,45.4,26.6,22,17.9,14.4,13.7,11.9,11.2
Jc_Ad,FALSE,FALSE,FALSE,61.4,51.4,38.6,31.9,24.2,22.6,19,17.5
2h_7s,FALSE,FALSE,FALSE,38.1,22.8,16.7,12.4,11.4,9.6,7.4,6.6
4c_7s,FALSE,FALSE,FALSE,43.6,27.4,20.8,16.5,11.5,10,11.1,9.2
4c_5c,FALSE,TRUE,TRUE,45.2,30.6,24.6,21.6,18.8,15.4,15.1,13.1
3c_5s,FALSE,FALSE,FALSE,39,26.9,18.1,16.8,14.4,11.3,9.9,10.4
3s_9s,FALSE,TRUE,FALSE,46,33.2,23.4,19.7,17.2,15.1,12.2,10.1
2d_As,FALSE,FALSE,TRUE,59.2,38.6,29.4,24,18.3,16.9,14.9,12.4
9s_Ts,FALSE,TRUE,TRUE,56.3,39.3,32,28.4,22,21,19.5,18.3
6c_8h,FALSE,FALSE,FALSE,45.9,29.9,24.4,17.6,14.7,13.2,12.9,12.7
4c_5d,FALSE,FALSE,TRUE,45.1,31.8,21,18.1,14.9,11.6,12.4,9.1
Td_Kd,FALSE,TRUE,FALSE,61.8,47,37.9,33.4,27.1,25.8,21.3,22.9
2c_9d,FALSE,FALSE,FALSE,42.1,27.1,18.6,13.3,13.3,9.8,9.7,7.1
6c_8d,FALSE,FALSE,FALSE,49.8,31.4,24.7,19.3,16.1,13,12.4,9.3
2c_7d,FALSE,FALSE,FALSE,39.2,23.3,15.6,13.9,10.4,8.9,8.7,7
Ts_Qd,FALSE,FALSE,FALSE,59.6,40,34.6,26.3,24.7,20.8,17.9,15.5
Js_Kh,FALSE,FALSE,FALSE,64.5,44.6,35.2,28,25.9,21.4,19.9,18.2
