pocket_cards,pair,suited,connected,win_pct1,win_pct2,win_pct3,win_pct4,win_pct5,win_pct6,win_pct7,win_pct8
2d_9c,FALSE,FALSE,FALSE,40.4,25.9,17.7,14.9,11,9.4,8.7,7.5
2c_Qc,FALSE,TRUE,FALSE,54.1,34.7,25.7,21.8,19.3,16.6,13.5,14.8
2d_Jd,FALSE,TRUE,FALSE,50.9,35.7,27.9,19.2,16.9,13.8,14.2,12.7
Tc_Kd,FALSE,FALSE,FALSE,64.1,45.7,33.8,26.5,22.4,20.9,18.4,16.4
7d_8d,FALSE,TRUE,TRUE,54.2,37.9,31.5,24.6,21.1,18.7,16.2,15.7
2c_Ac,FALSE,TRUE,TRUE,62.3,39.7,31,27.7,24.9,22.3,18.8,16.7
3h_Ac,FALSE,FALSE,FALSE,60,42.4,31.8,24.4,21.5,17.7,17.9,14.7
2s_Jh,FALSE,FALSE,FALSE,47.6,30.4,23.3,17.6,12.2,9.7,9.7,8.2
6d_7h,FALSE,FALSE,TRUE,47.4,32.1,23.7,20.3,17.6,14.4,12.7,10.5
3s_Jc,FALSE,FALSE,FALSE,47.4,28.9,23.1,15.8,12.9,9.9,8.9,9.2
5d_Jh,FALSE,FALSE,FALSE,53,33.6,23.6,19.2,14.7,13.7,13.5,9.4
2s_Td,FALSE,FALSE,FALSE,42.9,30.1,18.6,16.6,13.4,11.3,9.5,8.9
9d_As,FALSE,FALSE,FALSE,62.2,44.5,34.9,26,23,18.5,16.1,16.5
Qh_Ad,FALSE,FALSE,FALSE,66.5,47.4,36.9,30.7,28,24.6,23.1,18.7
9s_Kc,FALSE,FALSE,FALSE,57.3,39.4,32,25.4,18.4,18.4,16.5,15.2
7h_8d,FALSE,FALSE,TRUE,49.4,32.9,26.3,21.9,15.5,15.3,13,10.7
3c_5h,FALSE,FALSE,FALSE,43.4,28.4,22.3,17.9,13.9,12.4,10.2,9.2
9h_Qd,FALSE,FALSE,FALSE,58.1,39.6,26.9,24.8,20.3,16,15.4,15.1
3d_3s,TRUE,FALSE,FALSE,52.9,35.7,25.9,20,17.1,13.9,12.8,12.5
4h_6s,FALSE,FALSE,FALSE,44.3,31,19.8,15.7,15,12.1,12.3,11.2
Kc_Kh,TRUE,FALSE,FALSE,82.1,66.9,59.2,52.2,44.1,37.4,34.4,30.8
7h_Jh,FALSE,TRUE,FALSE,58.1,38.1,30.3,24.1,22.1,19.1,17.4,13.7
6s_Ac,FALSE,FALSE,FALSE,58.6,40.2,29.8,22.5,20,17.6,15,12.4
7d_Ac,FALSE,FALSE,FALSE,63.7,40.8,31.3,27.3,20.5,18.6,17.2,14.6
3d_5h,FALSE,FALSE,FALSE,42.8,26.5,19.1,16.1,12.4,10.8,9.7,9.2
2h_8s,FALSE,FALSE,FALSE,40.4,26.4,16.1,13.7,11.3,8.3,6.6,8.2
6c_9h,FALSE,FALSE,FALSE,50.4,32.2,21.8,20.9,15.1,12.5,11.3,10.5
5d_5s,TRUE,FALSE,FALSE,63.3,43.8,31.7,23.9,20.8,16.3,16.2,14.8
8d_8s,TRUE,FALSE,FALSE,70.4,50.2,41.2,30,23.1,20.8,18,16.9
Kd_Ks,TRUE,FALSE,FALSE,82.7,71,58,48.5,42.3,36.7,31.1,27.4
6c_Qc,FALSE,TRUE,FALSE,56.2,37.6,27.8,25.2,17.9,17.5,15,15.2
5c_6c,FALSE,TRUE,TRUE,47.6,33.7,25.5,20.1,18.8,17.2,15.2,14.2
Tc_Jh,FALSE,FALSE,TRUE,56.3,39.8,32.6,26,21.8,21,17.1,16.1
5c_5d,TRUE,FALSE,FALSE,63.9,42.6,29.3,22.5,20.2,17.3,14.8,14.6
3s_6c,FALSE,FALSE,FALSE,41.7,28.1,20.4,13.6,10.9,12.7,9.5,9
8c_Jh,FALSE,FALSE,FALSE,54.4,37,29.5,20.5,17.9,14.6,14.3,12.8
Tc_Kh,FALSE,FALSE,FALSE,62.9,42.6,34.5,29.3,24.7,22.5,19.5,17.9
Jh_Qc,FALSE,FALSE,TRUE,59.4,41.2,35.8,26.3,21.5,21.6,17.9,17.7
6s_As,FALSE,TRUE,FALSE,59.9,46.7,34.8,30.2,27.6,23.2,19.3,17.1
6s_7d,FALSE,FALSE,TRUE,46.9,33.1,24.4,18.4,15.9,12.9,13.6,11.8
8d_As,FALSE,FALSE,FALSE,63.2,41.6,32.8,25.8,19.2,19,16.4,13.8
Qs_Kc,FALSE,FALSE,TRUE,66.5,45.4,35.5,34.6,28.2,21.7,18.6,19.1
3s_Qh,FALSE,FALSE,FALSE,52.1,28.9,24,17.3,12.7,11.9,13,10.2
8d_Th,FALSE,FALSE,FALSE,50.5,35.3,30.5,21.1,19.9,15.3,12.8,13.7
8h_9h,FALSE,TRUE,TRUE,54.5,40.7,31,24.6,22.8,18,19.3,14.9
2h_6d,FALSE,FALSE,FALSE,39.8,22.6,17.2,12.3,9.6,8,8.5,6.9
2s_8h,FALSE,FALSE,FALSE,39.7,26,18.6,14.5,11.2,10.5,6.8,8.1
3s_7c,FALSE,FALSE,FALSE,44.1,27.4,19.7,15.5,11.6,9.7,8.6,8.3
6c_Td,FALSE,FALSE,FALSE,49.5,31.5,25.4,17,16,13.8,14.3,11.3
6h_7d,FALSE,FALSE,TRUE,47.2,31,23.5,20.8,16.3,15.7,13.2,10.6
Ts_Ad,FALSE,FALSE,FALSE,65.4,44.8,38.2,26.3,26,18.2,18.7,18.7
2d_5h,FALSE,FALSE,FALSE,41.7,26.2,19.6,14.8,12,10.2,9.6,8.5
2c_7s,FALSE,FALSE,FALSE,39.1,25.2,16.3,11.9,11.2,9.4,8.5,7.1
Qs_Kh,FALSE,FALSE,TRUE,61.6,46.3,38.1,28.4,26.4,22,20.6,18
3s_5d,FALSE,FALSE,FALSE,42.1,27.1,20.4,14.2,14.3,12.9,8.3,8.1
3h_Tc,FALSE,FALSE,FALSE,46.5,28.6,17.6,17.9,13,11.3,8.3,8.9
2s_Qd,FALSE,FALSE,FALSE,51.6,31,22.9,20.3,14.5,13.3,10.1,9.9
5h_7s,FALSE,FALSE,FALSE,44.8,28.9,23.5,18,13.7,12.1,11.2,11.5
4c_9c,FALSE,TRUE,FALSE,48.3,32.5,26.7,19.5,16,15.2,13.5,11.6
3h_As,FALSE,FALSE,FALSE,59.7,40.3,31.5,24.1,21.5,19.5,14.2,14.4
4d_5c,FALSE,FALSE,TRUE,42.2,27,22.6,17,15.6,11.7,12,9.6
2d_7c,FALSE,FALSE,FALSE,39.8,25.7,15.5,12.4,12.1,8.9,8.2,6.5
Ad_As,TRUE,FALSE,FALSE,86.9,71.3,64,56.3,46.9,44.3,39.9,37.5
7c_Ts,FALSE,FALSE,FALSE,50.9,34.7,26,19.9,17.6,15.6,14.1,14.1
5c_9h,FALSE,FALSE,FALSE,48.5,28.7,20.3,18.1,13.5,11.2,10,10.6
Ts_Jd,FALSE,FALSE,TRUE,59,39.1,31.4,27,25.3,20.3,17.1,17.6
7h_Kc,FALSE,FALSE,FALSE,59.4,38.2,29.8,21.8,19.3,15.2,15.1,13
8s_Th,FALSE,FALSE,FALSE,54.6,35.5,30.8,23.7,17.8,16.8,14,11.3
2s_8d,FALSE,FALSE,FALSE,40.1,24.7,15.8,13.7,9.9,10.7,9.1,6.3
9c_Ad,FALSE,FALSE,FALSE,65.6,44.6,33.4,28.3,22.6,18.3,16.4,16.8
2d_Ac,FALSE,FALSE,TRUE,56.5,39.6,26.3,22.2,19,18.3,16.3,14.6
7c_9h,FALSE,FALSE,FALSE,49.1,33.9,25.1,20.9,17.5,15.8,12.7,10.3
6h_6s,TRUE,FALSE,FALSE,67,42.5,32.5,24.3,24.1,20.5,16,16.2
7s_Td,FALSE,FALSE,FALSE,51.4,32.9,24.3,21.5,19.9,14.2,15,11.6
7h_Ad,FALSE,FALSE,FALSE,61.3,42.8,28.4,26.2,22.9,19.7,17.1,15.7
5h_8c,FALSE,FALSE,FALSE,46.7,29.7,21.6,15,15.6,14.5,10.6,10.6
8d_Kd,FALSE,TRUE,FALSE,59.4,42.3,31.5,26.6,22.7,21.4,16.5,16.8
2d_Qh,FALSE,FALSE,FALSE,47.2,30.4,23.1,17.5,14.3,13.1,10.3,10.5
6h_Js,FALSE,FALSE,FALSE,50.7,33.1,24.5,18.1,12.9,13.2,11.5,11.4
8d_9d,FALSE,TRUE,TRUE,55,39.8,28.9,24,22.1,20.2,17.9,15.8
3d_Jc,FALSE,FALSE,FALSE,47,32,21.3,16.1,14.9,10.9,11.5,10.4
2c_Td,FALSE,FALSE,FALSE,45.9,29.4,17.7,14.5,11.7,11.4,10.4,7.8
4h_Jh,FALSE,TRUE,FALSE,51.9,33.1,28,21.7,18.5,15.4,14.9,13
5h_Js,FALSE,FALSE,FALSE,50.3,35.7,24.1,20.5,14.8,11.5,12.1,9.2
8c_Kh,FALSE,FALSE,FALSE,57.5,40.3,27,23,18.9,16.5,14.7,12.9
3d_5s,FALSE,FALSE,FALSE,42.1,28,21.3,17.7,13.6,11.6,11.7,9.5
2h_Kh,FALSE,TRUE,FALSE,57.3,38,27.3,27,21.4,18.1,16.7,15.5
Tc_As,FALSE,FALSE,FALSE,65.5,44.6,37.7,30.3,25.5,20.2,20.6,16.9
5d_9h,FALSE,FALSE,FALSE,47,32.5,22.2,18.1,12,12.3,9.6,7.8
3h_Kc,FALSE,FALSE,FALSE,50.6,36.6,25.2,19.2,17.6,13.7,13.2,10.4
4d_Td,FALSE,TRUE,FALSE,52,35,25.7,21.9,18.4,16.6,16.6,11.8
4h_9c,FALSE,FALSE,FALSE,44.9,25.7,19.2,15.2,13.1,9.7,9.6,7.7
3h_Js,FALSE,FALSE,FALSE,50.4,32.9,23,15.8,13.1,13,11.7,9.9
6c_9s,FALSE,FALSE,FALSE,47.5,32.1,23.3,20.2,16.4,14.2,11.1,10.7
Ts_Ah,FALSE,FALSE,FALSE,64.4,44.9,33.8,27.5,27.2,21.8,20.2,16.6
2s_Th,FALSE,FALSE,FALSE,42.7,27.5,21.1,15.6,14.1,10.6,10.8,7.2
9d_Qs,FALSE,FALSE,FALSE,55,39.9,32.1,24.6,23.1,17.6,16.4,16.9
3d_7c,FALSE,FALSE,FALSE,40.5,27.2,19.4,15.2,12.1,9.1,8.8,5.9
6d_8s,FALSE,FALSE,FALSE,49.2,33.8,21.4,17.3,12.8,14,12.6,10.4
2s_5s,FALSE,TRUE,FALSE,41.1,28.6,20.3,18.4,16.8,15.4,11.6,12.2
7h_Th,FALSE,TRUE,FALSE,52.2,34.9,28.1,24.3,21.8,18.3,17.6,14
9s_Kd,FALSE,FALSE,FALSE,60.9,43.2,31.5,24.9,20.5,19.5,16.9,16.2
2h_Jh,FALSE,TRUE,FALSE,50.7,31.9,24.9,19.7,17.8,16.4,15.4,11.1
6d_Ts,FALSE,FALSE,FALSE,50.7,30.5,24.4,18.7,13.8,12.5,11.8,10.4
9s_Jc,FALSE,FALSE,FALSE,53.3,36.7,28.4,23.8,20.2,17.2,16.1,14.8
Kd_Ad,FALSE,TRUE,TRUE,68.6,51,43.3,36.3,34.3,27.5,24.7,23.5
9h_Jc,FALSE,FALSE,FALSE,52.3,39.4,29.5,25,21.2,17.3,16.6,15.1
9s_Ks,FALSE,TRUE,FALSE,63,47.1,36,27.9,24.2,20.6,20.3,17
6d_Js,FALSE,FALSE,FALSE,48.6,32.7,22,17.5,15.3,12.7,11,8.6
5s_9h,FALSE,FALSE,FALSE,44.6,29.3,20.5,18.1,14.4,10.2,10,7.9
3s_6s,FALSE,TRUE,FALSE,44.6,29.8,22.8,19,17.5,13.5,13,11.6
Th_Ac,FALSE,FALSE,FALSE,64.2,45.1,37.7,29.9,24.8,22.5,17.6,16.8
6h_8d,FALSE,FALSE,FALSE,47.5,31.7,22.7,21.8,15.4,12.8,12.8,11.1
5h_7c,FALSE,FALSE,FALSE,44.3,29.5,23.8,16.6,15.3,11.9,12.1,8.6
2d_8h,FALSE,FALSE,FALSE,42,23.7,19.2,14.2,9.4,7.8,9.2,7.4
6h_7h,FALSE,TRUE,TRUE,50.9,35.7,27.1,23.1,20.1,16.9,17.4,14.3
7c_Tc,FALSE,TRUE,FALSE,53.4,36.5,27.4,24.4,21.7,19.3,16.4,15.8
2h_Ah,FALSE,TRUE,TRUE,60,39.3,32.8,26.6,24.4,23.8,18.5,17.6
3c_Ah,FALSE,FALSE,FALSE,59.1,40.6,31.2,23.9,19.8,18,14.3,12.1
2d_Ts,FALSE,FALSE,FALSE,46.2,29.4,18.5,13.2,13,9.2,8.9,9.6
2s_8s,FALSE,TRUE,FALSE,42.4,27.2,20.4,18.7,16.1,12.2,12.1,11
Jd_As,FALSE,FALSE,FALSE,65.9,46.8,34.9,31.5,26,24.5,19.6,18.1
5s_7d,FALSE,FALSE,FALSE,48.6,31.3,24.8,17.5,14.3,10.3,11.7,8.2
3c_Qd,FALSE,FALSE,FALSE,49.7,34,23.2,19.8,13.9,13.6,10.7,10.9
4s_5s,FALSE,TRUE,TRUE,48.9,30,23.6,22.5,16.2,13.6,13.9,15.9
3s_4s,FALSE,TRUE,TRUE,45,29.2,23,16.5,16.2,16.4,13,12.2
7d_Ah,FALSE,FALSE,FALSE,61.8,40.4,30.4,26.3,20.9,17.9,14.6,14.1
3c_Qs,FALSE,FALSE,FALSE,52.1,30.4,23.8,20.5,17.3,13.2,12.3,10.1
8s_Ad,FALSE,FALSE,FALSE,63.1,46.3,31.8,28,22.8,18.8,18.1,14.2
4s_6s,FALSE,TRUE,FALSE,47.1,30.6,24.4,19.2,16.4,15.9,14.4,14.5
6c_Jd,FALSE,FALSE,FALSE,49.5,31.1,23.4,18.1,15.7,14.5,11.7,10.1
3h_6h,FALSE,TRUE,FALSE,44.3,27.6,25.1,20.1,14.7,14.4,14.5,11.8
Jd_Jh,TRUE,FALSE,FALSE,80.9,58.4,51,42.2,35,28.7,25.5,20
9c_Tc,FALSE,TRUE,TRUE,57.9,41.3,36.2,29.4,24.5,22.8,20.6,17.8
2c_7c,FALSE,TRUE,FALSE,45.6,28.8,21.5,18,13.6,11.9,12.1,11.5
5s_8c,FALSE,FALSE,FALSE,46.4,33.2,21.7,20.3,14.6,10.7,11.6,9
3c_Kh,FALSE,FALSE,FALSE,53.4,36.9,26,23.7,16.4,14.4,12.9,12.7
7d_Qh,FALSE,FALSE,FALSE,54.5,36.1,28.1,21.3,16.8,13.7,11.8,10.6
6s_Qs,FALSE,TRUE,FALSE,56.5,37.9,27.9,26.1,23.1,18.9,15.3,15.9
6d_Kh,FALSE,FALSE,FALSE,56.7,38.6,26.3,24.8,18.6,15.9,12.1,12.6
8s_9c,FALSE,FALSE,TRUE,52.1,34.5,29.4,22.5,17.5,18.4,13.7,11.5
Th_Kd,FALSE,FALSE,FALSE,59.7,44.6,32.6,30.8,26.3,20.6,16.4,15.1
Tc_Ad,FALSE,FALSE,FALSE,62.6,44.8,34.5,30.1,23,23.7,19.6,16.3
7h_9h,FALSE,TRUE,FALSE,54.4,38.7,29,22.5,21.9,18.4,17.9,13.2
8s_Ah,FALSE,FALSE,FALSE,62.2,41.7,33.6,24,24.3,18.5,17.9,12.6
Td_Th,TRUE,FALSE,FALSE,73.9,56.5,44.5,37.5,31,26.7,22.1,20.9
Qc_Ks,FALSE,FALSE,TRUE,61.3,41.9,37.4,30.7,24.1,24.9,19.4,18.4
9s_Ad,FALSE,FALSE,FALSE,61.8,44.8,34.6,27.4,23.8,18.3,18.4,15.7
8s_Qh,FALSE,FALSE,FALSE,55.7,36.8,27.8,23.3,19.8,16.4,14.4,11.5
6d_9s,FALSE,FALSE,FALSE,48.6,32.3,24.6,19.7,17.4,11.9,11.5,10.7
3d_Qs,FALSE,FALSE,FALSE,50.5,33.4,23.9,19.7,14.8,15.1,10.3,8.3
3s_4d,FALSE,FALSE,TRUE,44.4,25.6,18.1,14.6,10.5,9.1,11.2,9.6
2h_Tc,FALSE,FALSE,FALSE,47.7,26.3,19.8,14,13,10.6,10.6,8.3
5d_8h,FALSE,FALSE,FALSE,43.2,32.1,19.9,18.1,16.1,13.3,11.3,9.3
7d_Qs,FALSE,FALSE,FALSE,52.5,35.3,24,20.1,19.1,14.7,12.4,11.6
5h_Qs,FALSE,FALSE,FALSE,53.5,36.6,25.6,21.2,17.2,14.9,15.4,12.5
4s_8c,FALSE,FALSE,FALSE,44.4,28.2,21.9,14.6,13.9,10,11.1,8.4
2h_Qd,FALSE,FALSE,FALSE,50.4,32.9,24.1,20.3,15.5,12,10,10.2
9d_Qd,FALSE,TRUE,FALSE,60.1,40.4,29.5,30.2,25.3,20.9,19.7,18.4
4h_6h,FALSE,TRUE,FALSE,44.9,31.8,26.1,17.7,17.9,15.6,15.1,13.5
6d_Th,FALSE,FALSE,FALSE,48.7,32.7,23.9,17,16.4,13.1,11.6,11.1
Ts_Qs,FALSE,TRUE,FALSE,60.7,43.1,38.1,30,26.1,24.5,23.5,20.4
3c_3d,TRUE,FALSE,FALSE,57.2,36.2,26.4,17.8,17.7,16,13.4,13.9
2h_4s,FALSE,FALSE,FALSE,37.6,24.4,17.1,14.9,10.2,9.3,8,8.1
3h_6d,FALSE,FALSE,FALSE,43.8,23.3,17.9,15.8,11.7,10.9,8.6,8.2
7h_Ah,FALSE,TRUE,FALSE,64.6,44.8,33.9,30.1,24.1,24.2,19.3,16.8
Qd_Ad,FALSE,TRUE,FALSE,65.7,51.3,41,35.3,31.4,28.3,24.7,21.2
9s_Kh,FALSE,FALSE,FALSE,58.2,41.9,34.2,24.6,19,18.3,16.4,14
4s_6h,FALSE,FALSE,FALSE,42.4,28.8,20.9,16.6,12.4,12.9,11.8,9
3d_Ac,FALSE,FALSE,FALSE,54.4,39.9,30.4,23.5,21.6,17.2,16.5,14.6
3h_Td,FALSE,FALSE,FALSE,46.6,28,21,18.3,12.8,11,9.9,9.9
6h_Qc,FALSE,FALSE,FALSE,52.8,35.8,28.7,18.9,18,14.5,15.7,10.7
9h_Td,FALSE,FALSE,TRUE,55,36.6,28.7,23.5,19.3,17.5,16.3,12.8
Qh_Ah,FALSE,TRUE,FALSE,68.2,49.5,40.7,36.3,31.6,29.1,25.1,20.9
2d_9d,FALSE,TRUE,FALSE,46.6,28.5,25.6,19.2,15.1,12.5,12.5,10.5
6c_8s,FALSE,FALSE,FALSE,46.3,31.2,24.9,19.8,16.4,13.7,12.3,10.7
2s_9h,FALSE,FALSE,FALSE,41.5,24.5,19.2,15.1,12.2,10.6,9.5,7.3
Jd_Js,TRUE,FALSE,FALSE,77.7,62.4,49.9,41.6,32.8,26,25.8,20.3
7h_Qc,FALSE,FALSE,FALSE,56.5,36.7,24.8,20,15.6,15.3,13.4,10.5
4c_6s,FALSE,FALSE,FALSE,42.5,28.3,20.9,15.3,16.8,11.4,11.8,10.5
5c_9c,FALSE,TRUE,FALSE,49.7,34,25.3,18.4,17.4,14.1,13,12.4
2c_3h,FALSE,FALSE,TRUE,36.9,22.4,16.1,11.5,9.3,9.4,7,6.3
3s_Ac,FALSE,FALSE,FALSE,59,37.7,30.2,21.9,21.3,18.4,15.3,13.5
6s_Tc,FALSE,FALSE,FALSE,50.2,32,23.4,17.9,15.9,13.9,10.9,9
4c_Ah,FALSE,FALSE,FALSE,58,40.6,31.2,25.7,18.9,19.2,14.2,14.6
4c_Ad,FALSE,FALSE,FALSE,59.6,40.5,29.1,24.3,22.6,21.7,15.1,15.5
5d_9c,FALSE,FALSE,FALSE,46.4,29.4,21.5,17.8,15.4,9.8,11.1,8.7
6d_6s,TRUE,FALSE,FALSE,63.9,41.6,35.8,24.9,20.4,18.8,14.3,15.3
Qd_Ac,FALSE,FALSE,FALSE,65.8,48,36.2,31.8,28.1,23.8,21.4,17.5
4d_4h,TRUE,FALSE,FALSE,59.8,37,25.6,23.4,17.7,13.7,14.9,14
7d_Qd,FALSE,TRUE,FALSE,54.5,39.1,28.6,25.8,22.6,19.5,17.2,13.7
Th_Ad,FALSE,FALSE,FALSE,63.4,46.2,34.7,29,26.4,21.8,18.4,16.5
5d_Ac,FALSE,FALSE,FALSE,59.8,41.3,31.3,26.2,20.2,17,17.8,13.6
6d_Ac,FALSE,FALSE,FALSE,58.3,39.5,31.1,25.5,20.5,19.9,14.5,16.1
Ks_Ad,FALSE,FALSE,TRUE,69.4,46.4,39.4,32.7,30.4,24.4,24,17.1
Tc_Kc,FALSE,TRUE,FALSE,64.6,44.2,37.2,31.7,27.6,23.3,23.1,18.8
2h_Ad,FALSE,FALSE,TRUE,60,38.5,29,22.2,19.5,16.8,13.5,13.3
7s_Qh,FALSE,FALSE,FALSE,54,35.5,27.6,21.6,17.2,15.4,13,10.5
4h_Tc,FALSE,FALSE,FALSE,48.7,31.7,22.5,15.4,13.9,10.5,10.9,9
6h_Qd,FALSE,FALSE,FALSE,53.2,34.4,26.8,20.9,15.1,16,11,11.7
8c_8h,TRUE,FALSE,FALSE,68.9,51.5,41,29.1,24.3,21,17.4,12.5
2d_6h,FALSE,FALSE,FALSE,39.3,24.3,18.2,14.2,11,10.2,8.1,8.2
6d_9c,FALSE,FALSE,FALSE,46.8,31.4,23.5,19.2,16.6,12.5,11.1,11.2
2h_7c,FALSE,FALSE,FALSE,37.6,25.4,14.2,12.5,10.5,8.9,7.5,7.5
7s_Js,FALSE,TRUE,FALSE,51,38.2,27.4,25.9,20.8,17.6,16.9,14.8
4c_Qc,FALSE,TRUE,FALSE,54.1,36.5,27.4,24,19.3,16.1,16.1,14.2
7s_Qs,FALSE,TRUE,FALSE,58.3,37.3,29.2,26.3,21.2,19.6,17.4,15.4
2c_9s,FALSE,FALSE,FALSE,41.3,29.7,17.7,13.9,11.7,8.7,8.3,6.9
2h_Jd,FALSE,FALSE,FALSE,43,30,20.9,15.2,15,12.6,10,9.3
5s_6d,FALSE,FALSE,TRUE,48.7,30.6,23.5,17.6,15.6,12,12.4,11.2
6s_8d,FALSE,FALSE,FALSE,50.6,27.7,21.3,19.9,18.1,14,11.8,11.3
3d_9d,FALSE,TRUE,FALSE,48.2,31.5,22.9,19.7,16.5,13.8,12.9,10.7
5h_9h,FALSE,TRUE,FALSE,48.1,33.2,27.3,25.1,19,15.6,14,12.4
9h_Ac,FALSE,FALSE,FALSE,60.1,45.5,33.2,28.3,21.6,19,17.7,16
5h_9s,FALSE,FALSE,FALSE,45.8,27.7,23.3,15,14.5,11.7,10.6,8.3
3h_Jd,FALSE,FALSE,FALSE,47.6,30,22.1,16.4,13,10.1,10.7,8.3
8c_Tc,FALSE,TRUE,FALSE,55.3,39.3,33,26.6,22.5,18.3,17.2,16.9
6h_Ad,FALSE,FALSE,FALSE,59.9,42,31.1,21.6,22,17.3,15.3,13.6
7s_8d,FALSE,FALSE,TRUE,49.4,34.1,24.8,21.1,18.1,15.5,15.7,10.7
Js_Kc,FALSE,FALSE,FALSE,62,43.3,35.2,33.1,24.3,25.9,18.5,17.8
5s_8d,FALSE,FALSE,FALSE,45.5,28.6,24.5,16.6,14.5,11.4,9.6,10.7
5c_Qs,FALSE,FALSE,FALSE,54,34.8,25.6,19.9,14.3,13.2,12.7,10.6
